item_id,store_id,dept_id,demand_band,forecast_origin,target_date,horizon_day,forecast
FOODS_3_666,WI_3,FOODS_3,medium,2016-05-22,2016-05-23,1,0.9642857142857143
FOODS_3_677,WI_3,FOODS_3,low,2016-05-22,2016-05-23,1,0.21428571428571427
FOODS_3_709,WI_3,FOODS_3,low,2016-05-22,2016-05-23,1,1.1785714285714286
FOODS_3_724,WI_3,FOODS_3,low,2016-05-22,2016-05-23,1,0.17857142857142858
FOODS_3_795,WI_3,FOODS_3,medium,2016-05-22,2016-05-23,1,1.4285714285714286
FOODS_3_801,WI_3,FOODS_3,high,2016-05-22,2016-05-23,1,3.2142857142857144
FOODS_3_817,WI_3,FOODS_3,medium,2016-05-22,2016-05-23,1,0.21428571428571427
FOODS_1_017,CA_1,FOODS_1,low,2016-05-22,2016-05-24,2,1.3341836734693877
FOODS_1_020,CA_1,FOODS_1,medium,2016-05-22,2016-05-24,2,1.6658163265306123
FOODS_1_042,CA_1,FOODS_1,high,2016-05-22,2016-05-24,2,3.145408163265306
FOODS_1_082,CA_1,FOODS_1,high,2016-05-22,2016-05-24,2,7.817602040816326
FOODS_1_086,CA_1,FOODS_1,high,2016-05-22,2016-05-24,2,4.404336734693877
FOODS_1_089,CA_1,FOODS_1,low,2016-05-22,2016-05-24,2,0.6683673469387755
FOODS_1_099,CA_1,FOODS_1,high,2016-05-22,2016-05-24,2,7.479591836734693
FOODS_1_112,CA_1,FOODS_1,medium,2016-05-22,2016-05-24,2,1.5548469387755102
FOODS_1_135,CA_1,FOODS_1,low,2016-05-22,2016-05-24,2,1.4426020408163267
FOODS_1_155,CA_1,FOODS_1,medium,2016-05-22,2016-05-24,2,0.4846938775510204
FOODS_1_156,CA_1,FOODS_1,low,2016-05-22,2016-05-24,2,1.5918367346938775
FOODS_1_172,CA_1,FOODS_1,high,2016-05-22,2016-05-24,2,1.8903061224489797
FOODS_1_175,CA_1,FOODS_1,medium,2016-05-22,2016-05-24,2,1.4426020408163267
FOODS_1_210,CA_1,FOODS_1,medium,2016-05-22,2016-05-24,2,2.9221938775510203
FOODS_1_214,CA_1,FOODS_1,low,2016-05-22,2016-05-24,2,0.9260204081632653
FOODS_2_021,CA_1,FOODS_2,high,2016-05-22,2016-05-24,2,6.479591836734693
FOODS_2_024,CA_1,FOODS_2,medium,2016-05-22,2016-05-24,2,1.4081632653061225
FOODS_2_028,CA_1,FOODS_2,low,2016-05-22,2016-05-24,2,0.36989795918367346
FOODS_2_040,CA_1,FOODS_2,low,2016-05-22,2016-05-24,2,0.850765306122449
FOODS_2_059,CA_1,FOODS_2,high,2016-05-22,2016-05-24,2,1.7755102040816326
FOODS_2_072,CA_1,FOODS_2,medium,2016-05-22,2016-05-24,2,0.6658163265306122
FOODS_2_095,CA_1,FOODS_2,low,2016-05-22,2016-05-24,2,0.9987244897959184
FOODS_2_116,CA_1,FOODS_2,high,2016-05-22,2016-05-24,2,0.9642857142857143
FOODS_2_136,CA_1,FOODS_2,medium,2016-05-22,2016-05-24,2,0.6288265306122449
FOODS_2_139,CA_1,FOODS_2,high,2016-05-22,2016-05-24,2,1.9247448979591837
FOODS_2_146,CA_1,FOODS_2,medium,2016-05-22,2016-05-24,2,1.5165816326530612
FOODS_2_150,CA_1,FOODS_2,high,2016-05-22,2016-05-24,2,2.5931122448979593
FOODS_2_170,CA_1,FOODS_2,medium,2016-05-22,2016-05-24,2,1.6275510204081631
FOODS_2_178,CA_1,FOODS_2,low,2016-05-22,2016-05-24,2,0.7767857142857143
FOODS_2_180,CA_1,FOODS_2,low,2016-05-22,2016-05-24,2,0.37244897959183676
FOODS_2_184,CA_1,FOODS_2,high,2016-05-22,2016-05-24,2,1.0739795918367347
FOODS_2_209,CA_1,FOODS_2,low,2016-05-22,2016-05-24,2,0.5191326530612245
FOODS_2_218,CA_1,FOODS_2,low,2016-05-22,2016-05-24,2,0.889030612244898
FOODS_2_251,CA_1,FOODS_2,medium,2016-05-22,2016-05-24,2,0.6288265306122449
FOODS_2_301,CA_1,FOODS_2,low,2016-05-22,2016-05-24,2,0.9630102040816327
FOODS_2_302,CA_1,FOODS_2,medium,2016-05-22,2016-05-24,2,1.2959183673469388
FOODS_2_304,CA_1,FOODS_2,medium,2016-05-22,2016-05-24,2,2.260204081632653
FOODS_2_322,CA_1,FOODS_2,high,2016-05-22,2016-05-24,2,0.6658163265306122
FOODS_2_336,CA_1,FOODS_2,low,2016-05-22,2016-05-24,2,0.44387755102040816
FOODS_2_339,CA_1,FOODS_2,medium,2016-05-22,2016-05-24,2,0.8137755102040816
FOODS_2_357,CA_1,FOODS_2,high,2016-05-22,2016-05-24,2,2.7793367346938775
FOODS_2_360,CA_1,FOODS_2,high,2016-05-22,2016-05-24,2,11.705357142857142
FOODS_2_367,CA_1,FOODS_2,medium,2016-05-22,2016-05-24,2,0.6301020408163265
FOODS_3_026,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,2.0739795918367347
FOODS_3_048,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,1.701530612244898
FOODS_3_053,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,3.443877551020408
FOODS_3_068,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,0.7028061224489796
FOODS_3_074,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,1.961734693877551
FOODS_3_089,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,1.0765306122448979
FOODS_3_096,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,1.0765306122448979
FOODS_3_099,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,14.77295918367347
FOODS_3_113,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,4.219387755102041
FOODS_3_123,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,1.6313775510204083
FOODS_3_135,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,5.883928571428571
FOODS_3_179,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,0.7767857142857143
FOODS_3_187,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,1.3354591836734695
FOODS_3_223,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,1.1836734693877553
FOODS_3_240,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,0.7397959183673469
FOODS_3_249,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,3.743622448979592
FOODS_3_263,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,8.77295918367347
FOODS_3_276,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,0.0
FOODS_3_312,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,1.2232142857142858
FOODS_3_319,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,0.0
FOODS_3_321,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,5.073979591836735
FOODS_3_327,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,2.7793367346938775
FOODS_3_329,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,17.10969387755102
FOODS_3_340,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,0.5918367346938777
FOODS_3_354,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,0.40816326530612246
FOODS_3_360,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,0.22193877551020408
FOODS_3_383,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,3.998724489795918
FOODS_3_387,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,1.9987244897959184
FOODS_3_432,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,0.5178571428571429
FOODS_3_467,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,1.0357142857142858
FOODS_3_470,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,0.7040816326530612
FOODS_3_479,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,0.7028061224489796
FOODS_3_480,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,1.1543367346938775
FOODS_3_482,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,2.298469387755102
FOODS_3_501,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,22.997448979591837
FOODS_3_511,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,25.626275510204085
FOODS_3_520,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,0.7040816326530612
FOODS_3_532,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,1.7040816326530612
FOODS_3_539,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,0.6313775510204082
FOODS_3_550,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,0.36989795918367346
FOODS_3_558,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,0.4808673469387755
FOODS_3_601,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,0.18494897959183673
FOODS_3_611,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,1.2244897959183674
FOODS_3_616,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,0.9272959183673469
FOODS_3_635,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,0.0
FOODS_3_640,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,2.372448979591837
FOODS_3_641,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,2.6326530612244894
FOODS_3_648,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,0.5918367346938777
FOODS_3_658,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,0.8150510204081634
FOODS_3_661,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,3.9260204081632653
FOODS_3_666,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,1.1122448979591837
FOODS_3_677,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,0.6670918367346939
FOODS_3_709,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,0.7066326530612245
FOODS_3_724,CA_1,FOODS_3,low,2016-05-22,2016-05-24,2,0.3329081632653061
FOODS_3_795,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,3.2589285714285716
FOODS_3_801,CA_1,FOODS_3,high,2016-05-22,2016-05-24,2,1.6313775510204083
FOODS_3_817,CA_1,FOODS_3,medium,2016-05-22,2016-05-24,2,0.7767857142857143
FOODS_1_017,TX_2,FOODS_1,low,2016-05-22,2016-05-24,2,0.40816326530612246
FOODS_1_020,TX_2,FOODS_1,medium,2016-05-22,2016-05-24,2,0.8163265306122449
FOODS_1_042,TX_2,FOODS_1,high,2016-05-22,2016-05-24,2,5.404336734693878
FOODS_1_082,TX_2,FOODS_1,high,2016-05-22,2016-05-24,2,1.9247448979591837
FOODS_1_086,TX_2,FOODS_1,high,2016-05-22,2016-05-24,2,0.3329081632653061
FOODS_1_089,TX_2,FOODS_1,low,2016-05-22,2016-05-24,2,0.3329081632653061
FOODS_1_099,TX_2,FOODS_1,high,2016-05-22,2016-05-24,2,7.079081632653062
FOODS_1_112,TX_2,FOODS_1,medium,2016-05-22,2016-05-24,2,0.6326530612244898
FOODS_1_135,TX_2,FOODS_1,low,2016-05-22,2016-05-24,2,0.2959183673469388
FOODS_1_155,TX_2,FOODS_1,medium,2016-05-22,2016-05-24,2,1.409438775510204
FOODS_1_156,TX_2,FOODS_1,low,2016-05-22,2016-05-24,2,0.37244897959183676
FOODS_1_172,TX_2,FOODS_1,high,2016-05-22,2016-05-24,2,2.997448979591837
FOODS_1_175,TX_2,FOODS_1,medium,2016-05-22,2016-05-24,2,0.5548469387755103
FOODS_1_210,TX_2,FOODS_1,medium,2016-05-22,2016-05-24,2,5.2895408163265305
FOODS_1_214,TX_2,FOODS_1,low,2016-05-22,2016-05-24,2,0.3329081632653061
FOODS_2_021,TX_2,FOODS_2,high,2016-05-22,2016-05-24,2,1.2614795918367345
FOODS_2_024,TX_2,FOODS_2,medium,2016-05-22,2016-05-24,2,0.2959183673469388
FOODS_2_028,TX_2,FOODS_2,low,2016-05-22,2016-05-24,2,0.9260204081632653
FOODS_2_040,TX_2,FOODS_2,low,2016-05-22,2016-05-24,2,0.18494897959183673
FOODS_2_059,TX_2,FOODS_2,high,2016-05-22,2016-05-24,2,1.8494897959183674
FOODS_2_072,TX_2,FOODS_2,medium,2016-05-22,2016-05-24,2,0.4808673469387755
FOODS_2_095,TX_2,FOODS_2,low,2016-05-22,2016-05-24,2,0.4846938775510204
FOODS_2_116,TX_2,FOODS_2,high,2016-05-22,2016-05-24,2,0.6683673469387755
FOODS_2_136,TX_2,FOODS_2,medium,2016-05-22,2016-05-24,2,0.4808673469387755
FOODS_2_139,TX_2,FOODS_2,high,2016-05-22,2016-05-24,2,1.4081632653061225
FOODS_2_146,TX_2,FOODS_2,medium,2016-05-22,2016-05-24,2,0.7436224489795918
FOODS_2_150,TX_2,FOODS_2,high,2016-05-22,2016-05-24,2,1.1466836734693877
FOODS_2_170,TX_2,FOODS_2,medium,2016-05-22,2016-05-24,2,1.596938775510204
FOODS_2_178,TX_2,FOODS_2,low,2016-05-22,2016-05-24,2,0.5548469387755103
FOODS_2_180,TX_2,FOODS_2,low,2016-05-22,2016-05-24,2,2.0382653061224487
FOODS_2_184,TX_2,FOODS_2,high,2016-05-22,2016-05-24,2,2.409438775510204
FOODS_2_209,TX_2,FOODS_2,low,2016-05-22,2016-05-24,2,0.0
FOODS_2_218,TX_2,FOODS_2,low,2016-05-22,2016-05-24,2,0.03698979591836735
FOODS_2_251,TX_2,FOODS_2,medium,2016-05-22,2016-05-24,2,1.8494897959183674
FOODS_2_301,TX_2,FOODS_2,low,2016-05-22,2016-05-24,2,1.1466836734693877
FOODS_2_302,TX_2,FOODS_2,medium,2016-05-22,2016-05-24,2,1.1122448979591837
FOODS_2_304,TX_2,FOODS_2,medium,2016-05-22,2016-05-24,2,1.6339285714285714
FOODS_2_322,TX_2,FOODS_2,high,2016-05-22,2016-05-24,2,3.1466836734693877
FOODS_2_336,TX_2,FOODS_2,low,2016-05-22,2016-05-24,2,0.3329081632653061
FOODS_2_339,TX_2,FOODS_2,medium,2016-05-22,2016-05-24,2,0.5548469387755103
FOODS_2_357,TX_2,FOODS_2,high,2016-05-22,2016-05-24,2,2.1823979591836733
FOODS_2_360,TX_2,FOODS_2,high,2016-05-22,2016-05-24,2,10.406887755102042
FOODS_2_367,TX_2,FOODS_2,medium,2016-05-22,2016-05-24,2,0.0
FOODS_3_026,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,1.850765306122449
FOODS_3_048,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,2.6658163265306123
FOODS_3_053,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,1.0
FOODS_3_068,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,0.5573979591836735
FOODS_3_074,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,1.3737244897959184
FOODS_3_089,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,0.9247448979591837
FOODS_3_096,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,0.6339285714285714
FOODS_3_099,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,16.822704081632654
FOODS_3_113,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,0.4808673469387755
FOODS_3_123,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,0.4068877551020408
FOODS_3_135,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,13.919642857142858
FOODS_3_179,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,0.2959183673469388
FOODS_3_187,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,1.1849489795918369
FOODS_3_223,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,0.3711734693877551
FOODS_3_240,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,0.18494897959183673
FOODS_3_249,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,1.8877551020408163
FOODS_3_263,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,14.508928571428571
FOODS_3_276,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,0.0
FOODS_3_312,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,0.8150510204081634
FOODS_3_319,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,0.0
FOODS_3_321,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,9.248724489795919
FOODS_3_327,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,3.9247448979591835
FOODS_3_329,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,16.487244897959183
FOODS_3_340,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,0.5918367346938777
FOODS_3_354,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,0.5918367346938777
FOODS_3_360,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,0.4068877551020408
FOODS_3_383,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,2.3698979591836737
FOODS_3_387,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,0.9987244897959184
FOODS_3_432,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,1.8903061224489797
FOODS_3_467,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,0.7053571428571429
FOODS_3_470,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,0.7053571428571429
FOODS_3_479,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,1.003826530612245
FOODS_3_480,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,0.9247448979591837
FOODS_3_482,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,1.0
FOODS_3_501,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,13.173469387755102
FOODS_3_511,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,10.32015306122449
FOODS_3_520,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,1.038265306122449
FOODS_3_532,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,2.2219387755102042
FOODS_3_539,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,0.5178571428571429
FOODS_3_550,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,0.4846938775510204
FOODS_3_558,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,0.22321428571428573
FOODS_3_601,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,0.18494897959183673
FOODS_3_611,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,2.2206632653061225
FOODS_3_616,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,1.850765306122449
FOODS_3_635,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,0.0
FOODS_3_640,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,1.0357142857142858
FOODS_3_641,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,0.37244897959183676
FOODS_3_648,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,1.4438775510204083
FOODS_3_658,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,0.44387755102040816
FOODS_3_661,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,4.295918367346939
FOODS_3_666,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,0.9987244897959184
FOODS_3_677,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,0.9260204081632653
FOODS_3_709,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,1.1875
FOODS_3_724,TX_2,FOODS_3,low,2016-05-22,2016-05-24,2,0.40816326530612246
FOODS_3_795,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,2.25765306122449
FOODS_3_801,TX_2,FOODS_3,high,2016-05-22,2016-05-24,2,2.0739795918367347
FOODS_3_817,TX_2,FOODS_3,medium,2016-05-22,2016-05-24,2,0.48214285714285715
FOODS_1_017,WI_3,FOODS_1,low,2016-05-22,2016-05-24,2,0.9630102040816327
FOODS_1_020,WI_3,FOODS_1,medium,2016-05-22,2016-05-24,2,1.1849489795918369
FOODS_1_042,WI_3,FOODS_1,high,2016-05-22,2016-05-24,2,1.8494897959183674
FOODS_1_082,WI_3,FOODS_1,high,2016-05-22,2016-05-24,2,9.403061224489795
FOODS_1_086,WI_3,FOODS_1,high,2016-05-22,2016-05-24,2,1.8864795918367345
FOODS_1_089,WI_3,FOODS_1,low,2016-05-22,2016-05-24,2,0.25892857142857145
FOODS_1_099,WI_3,FOODS_1,high,2016-05-22,2016-05-24,2,2.628826530612245
FOODS_1_112,WI_3,FOODS_1,medium,2016-05-22,2016-05-24,2,0.40816326530612246
FOODS_1_135,WI_3,FOODS_1,low,2016-05-22,2016-05-24,2,0.44387755102040816
FOODS_1_155,WI_3,FOODS_1,medium,2016-05-22,2016-05-24,2,1.072704081632653
FOODS_1_156,WI_3,FOODS_1,low,2016-05-22,2016-05-24,2,0.5178571428571429
FOODS_1_172,WI_3,FOODS_1,high,2016-05-22,2016-05-24,2,2.5573979591836737
FOODS_1_175,WI_3,FOODS_1,medium,2016-05-22,2016-05-24,2,0.33418367346938777
FOODS_1_210,WI_3,FOODS_1,medium,2016-05-22,2016-05-24,2,2.5153061224489797
FOODS_1_214,WI_3,FOODS_1,low,2016-05-22,2016-05-24,2,0.4808673469387755
FOODS_2_021,WI_3,FOODS_2,high,2016-05-22,2016-05-24,2,6.0727040816326525
FOODS_2_024,WI_3,FOODS_2,medium,2016-05-22,2016-05-24,2,0.5178571428571429
FOODS_2_028,WI_3,FOODS_2,low,2016-05-22,2016-05-24,2,0.6313775510204082
FOODS_2_040,WI_3,FOODS_2,low,2016-05-22,2016-05-24,2,0.8137755102040816
FOODS_2_059,WI_3,FOODS_2,high,2016-05-22,2016-05-24,2,2.628826530612245
FOODS_2_072,WI_3,FOODS_2,medium,2016-05-22,2016-05-24,2,1.2232142857142858
FOODS_2_095,WI_3,FOODS_2,low,2016-05-22,2016-05-24,2,1.3698979591836733
FOODS_2_116,WI_3,FOODS_2,high,2016-05-22,2016-05-24,2,0.9272959183673469
FOODS_2_136,WI_3,FOODS_2,medium,2016-05-22,2016-05-24,2,2.5931122448979593
FOODS_2_139,WI_3,FOODS_2,high,2016-05-22,2016-05-24,2,1.1109693877551021
FOODS_2_146,WI_3,FOODS_2,medium,2016-05-22,2016-05-24,2,0.8520408163265306
FOODS_2_150,WI_3,FOODS_2,high,2016-05-22,2016-05-24,2,1.3686224489795917
FOODS_2_170,WI_3,FOODS_2,medium,2016-05-22,2016-05-24,2,1.4426020408163267
FOODS_2_178,WI_3,FOODS_2,low,2016-05-22,2016-05-24,2,0.961734693877551
FOODS_2_180,WI_3,FOODS_2,low,2016-05-22,2016-05-24,2,0.961734693877551
FOODS_2_184,WI_3,FOODS_2,high,2016-05-22,2016-05-24,2,0.7040816326530612
FOODS_2_209,WI_3,FOODS_2,low,2016-05-22,2016-05-24,2,0.9987244897959184
FOODS_2_218,WI_3,FOODS_2,low,2016-05-22,2016-05-24,2,0.3329081632653061
FOODS_2_251,WI_3,FOODS_2,medium,2016-05-22,2016-05-24,2,2.145408163265306
FOODS_2_301,WI_3,FOODS_2,low,2016-05-22,2016-05-24,2,1.072704081632653
FOODS_2_302,WI_3,FOODS_2,medium,2016-05-22,2016-05-24,2,1.6645408163265305
FOODS_2_304,WI_3,FOODS_2,medium,2016-05-22,2016-05-24,2,1.5178571428571428
FOODS_2_322,WI_3,FOODS_2,high,2016-05-22,2016-05-24,2,4.6645408163265305
FOODS_2_336,WI_3,FOODS_2,low,2016-05-22,2016-05-24,2,0.8137755102040816
FOODS_2_339,WI_3,FOODS_2,medium,2016-05-22,2016-05-24,2,2.25765306122449
FOODS_2_357,WI_3,FOODS_2,high,2016-05-22,2016-05-24,2,4.441326530612245
FOODS_2_360,WI_3,FOODS_2,high,2016-05-22,2016-05-24,2,16.778061224489797
FOODS_2_367,WI_3,FOODS_2,medium,2016-05-22,2016-05-24,2,0.4094387755102041
FOODS_3_026,WI_3,FOODS_3,high,2016-05-22,2016-05-24,2,1.8125
FOODS_3_048,WI_3,FOODS_3,medium,2016-05-22,2016-05-24,2,3.8877551020408165
FOODS_3_053,WI_3,FOODS_3,medium,2016-05-22,2016-05-24,2,0.5191326530612245
FOODS_3_068,WI_3,FOODS_3,low,2016-05-22,2016-05-24,2,0.2602040816326531
FOODS_3_074,WI_3,FOODS_3,medium,2016-05-22,2016-05-24,2,0.7780612244897959
FOODS_3_089,WI_3,FOODS_3,high,2016-05-22,2016-05-24,2,1.8877551020408163
FOODS_3_096,WI_3,FOODS_3,medium,2016-05-22,2016-05-24,2,0.4834183673469388
FOODS_3_099,WI_3,FOODS_3,high,2016-05-22,2016-05-24,2,9.886479591836734
FOODS_3_113,WI_3,FOODS_3,high,2016-05-22,2016-05-24,2,3.516581632653061
FOODS_3_123,WI_3,FOODS_3,low,2016-05-22,2016-05-24,2,0.5178571428571429
FOODS_3_135,WI_3,FOODS_3,high,2016-05-22,2016-05-24,2,7.1479591836734695
FOODS_3_179,WI_3,FOODS_3,low,2016-05-22,2016-05-24,2,0.22193877551020408
FOODS_3_187,WI_3,FOODS_3,medium,2016-05-22,2016-05-24,2,1.6670918367346939
FOODS_3_223,WI_3,FOODS_3,low,2016-05-22,2016-05-24,2,1.0357142857142858
FOODS_3_240,WI_3,FOODS_3,low,2016-05-22,2016-05-24,2,0.5561224489795918
FOODS_3_249,WI_3,FOODS_3,medium,2016-05-22,2016-05-24,2,1.072704081632653
FOODS_3_263,WI_3,FOODS_3,high,2016-05-22,2016-05-24,2,11.220663265306124
FOODS_3_276,WI_3,FOODS_3,high,2016-05-22,2016-05-24,2,0.0
FOODS_3_312,WI_3,FOODS_3,low,2016-05-22,2016-05-24,2,0.6288265306122449
FOODS_3_319,WI_3,FOODS_3,high,2016-05-22,2016-05-24,2,0.0
FOODS_3_321,WI_3,FOODS_3,high,2016-05-22,2016-05-24,2,5.002551020408164
FOODS_3_327,WI_3,FOODS_3,high,2016-05-22,2016-05-24,2,1.7423469387755102
FOODS_3_329,WI_3,FOODS_3,high,2016-05-22,2016-05-24,2,17.947704081632654
FOODS_3_340,WI_3,FOODS_3,low,2016-05-22,2016-05-24,2,0.6670918367346939
FOODS_3_354,WI_3,FOODS_3,low,2016-05-22,2016-05-24,2,0.7397959183673469
FOODS_3_360,WI_3,FOODS_3,medium,2016-05-22,2016-05-24,2,0.3711734693877551
FOODS_3_383,WI_3,FOODS_3,high,2016-05-22,2016-05-24,2,1.6645408163265305
FOODS_3_387,WI_3,FOODS_3,medium,2016-05-22,2016-05-24,2,1.2206632653061225
FOODS_3_432,WI_3,FOODS_3,high,2016-05-22,2016-05-24,2,0.8903061224489796
FOODS_3_467,WI_3,FOODS_3,medium,2016-05-22,2016-05-24,2,1.1836734693877553
FOODS_3_470,WI_3,FOODS_3,medium,2016-05-22,2016-05-24,2,0.9260204081632653
FOODS_3_479,WI_3,FOODS_3,medium,2016-05-22,2016-05-24,2,1.221938775510204
FOODS_3_480,WI_3,FOODS_3,medium,2016-05-22,2016-05-24,2,0.5561224489795918
FOODS_3_482,WI_3,FOODS_3,low,2016-05-22,2016-05-24,2,0.4068877551020408
FOODS_3_501,WI_3,FOODS_3,high,2016-05-22,2016-05-24,2,8.846938775510205
FOODS_3_511,WI_3,FOODS_3,high,2016-05-22,2016-05-24,2,8.112244897959183
FOODS_3_520,WI_3,FOODS_3,medium,2016-05-22,2016-05-24,2,0.6288265306122449
FOODS_3_532,WI_3,FOODS_3,medium,2016-05-22,2016-05-24,2,2.4043367346938775
FOODS_3_539,WI_3,FOODS_3,low,2016-05-22,2016-05-24,2,0.3329081632653061
FOODS_3_550,WI_3,FOODS_3,low,2016-05-22,2016-05-24,2,0.36989795918367346
FOODS_3_558,WI_3,FOODS_3,low,2016-05-22,2016-05-24,2,0.2959183673469388
